r         ur            utheta            w
 0.00756 -1631.2493383300 0.0000000000 0.0000000000 
 0.00757 -1635.5453552482 0.0000000000 0.0000000000 
 0.00759 -1639.8444514141 0.0000000000 0.0000000000 
 0.00760 -1644.1466231945 0.0000000000 0.0000000000 
 0.00761 -1648.4518669613 0.0000000000 0.0000000000 
 0.00762 -1652.7601790914 0.0000000000 0.0000000000 
 0.00763 -1657.0715559664 0.0000000000 0.0000000000 
 0.00765 -1661.3859939730 0.0000000000 0.0000000000 
 0.00766 -1665.7034895026 0.0000000000 0.0000000000 
 0.00767 -1670.0240389516 0.0000000000 0.0000000000 
 0.00768 -1674.3476387211 0.0000000000 0.0000000000 
